rating,imdb_id,title,year,id
3,0119167,Funny Games,1997,1193
2,0119738,My Best Friend’s Wedding,1997,1202
3,0118617,Anastasia,1997,1218
1,0118570,Air Bud,1997,1127
1,0119215,Good Burger,1997,1159
3,0128996,Cinderella,1997,1584
3,0120185,Spice World,1997,1406
3,0115462,Actrius,1997,1794
0,0120265,Taste of Cherry,1997,1810
1,0119115,Fierce Creatures,1997,1816
3,0118826,The Castle,1997,1830
3,0118866,Clockwatchers,1997,1900
3,0118829,Cats Don’t Dance,1997,1947
3,0119080,Eve’s Bayou,1997,2101
3,0119396,Jackie Brown,1997,2176
1,0119488,L.A. Confidential,1997,2236
3,0118749,Boogie Nights,1997,2347
3,0120461,Volcano,1997,2395
3,0118842,Chasing Amy,1997,2423
3,0119859,Paradise Road,1997,2494
3,0120493,The Well,1997,2666
3,0120434,Vegas Vacation,1997,3148
3,0120094,Selena,1997,3195
3,0120133,A Simple Wish,1997,3223
0,0118845,Chun gwong cha sit (Happy Together),1997,3232
3,0120389,Turbo: A Power Rangers Movie,1997,3371
3,0120177,Spawn,1997,3373
2,0119468,Kiss the Girls,1997,3882
1,0124819,Orgazmo,1997,3917
3,0119227,Snow White: A Tale of Terror,1997,3928
3,0119707,Mortal Kombat: Annihilation,1997,4064
1,0116922,Lost Highway,1997,4154
3,0120152,Smilla’s Sense of Snow,1997,4164
3,0119590,My Life in Pink ( Ma Vie En Rose ),1997,4216
3,0119114,Fever Pitch,1997,4333
3,0119190,George of the Jungle,1997,4360
3,0117056,Ayneh,1997,4380
3,0117056,Ayneh,1997,4381
3,0119874,The Peacemaker,1997,4383
1,0119361,In the Company of Men,1997,4496
3,0119723,Mrs Dalloway,1997,4527
1,0120536,The Wrong Guy,1997,4635
3,0120082,Scream 2,1997,4643
3,0119345,I Know What You Did Last Summer,1997,4657
3,0125209,I Think I Do,1997,4932
3,0178844,La principessa e il povero,1997,4987
3,0118550,Le Acrobate,1997,5058
3,0119567,The Lost World: Jurassic Park,1997,5074
3,0169858,Neon Genesis Evangelion: The End of Evangelion,1997,5108
1,0119152,Free Willy 3: The Rescue,1997,5136
1,0119472,Knockin’ on Heaven&#39;s Door,1997,5143
3,0119896,Picture Perfect,1997,5172
1,0119094,Face/Off,1997,5329
3,0120169,Soul Food,1997,5820
3,0119784,The Night Flier,1997,5865
3,0131620,Tower of Terror,1997,6071
3,0124317,Clover,1997,6204
2,0118414,The Odyssey,1997,6241
2,0122648,Hardboiled Egg,1997,6249
1,0125659,Open Your Eyes,1997,6691
3,0119324,The House of Yes,1997,6736
3,0127302,The Sticky Fingers of Time,1997,6749
1,0119250,Fireworks,1997,6800
2,0119164,The Full Monty,1997,6805
1,0123948,Cure,1997,7174
0,0119918,Pooh’s Grand Adventure: The Search for Christopher Robin,1997,7371
2,0119535,A Life Less Ordinary,1997,7534
1,0119008,Donnie Brasco,1997,7627
1,0120102,Seven Years in Tibet,1997,7660
1,0118604,An American Werewolf in Paris,1997,7675
2,0118819,Carne tr&eacute;mula [Live Flesh],1997,7710
1,0118906,Csinibaba,1997,8564
3,0119237,Gummo,1997,8800
0,0118887,Cop Land,1997,9151
3,0119558,Lolita,1997,9220
2,0118615,Anaconda,1997,9275
3,0119280,Mrs. Brown,1997,9280
1,0120347,Tomorrow Never Dies,1997,9336
3,0119303,Home Alone 3,1997,9407
2,0117468,Retroactive,1997,9989
1,0120768,The Negotiator,1998,35
1,0120611,Blade,1998,42
3,0120647,Deep Impact,1998,95
1,0158409,Future Sport,1998,127
3,0120762,Mulan,1998,157
1,0120382,The Truman Show,1998,165
3,0120631,Ever After,1998,216
1,0120863,The Thin Red Line,1998,272
3,0120692,Strike!,1998,300
3,0120777,The Opposite of Sex,1998,365
3,0165078,Wand&acirc;furu raifu,1998,368
3,0128445,Rushmore,1998,404
1,0120184,Sphere,1998,446
1,0118636,Apt Pupil,1998,460
1,0118715,The Big Lebowski,1998,505
1,0120669,Fear and Loathing in Las Vegas,1998,506
2,0120879,Velvet Goldmine,1998,516
3,0133751,The Faculty,1998,532
3,0120888,The Wedding Singer,1998,554
3,0147004,Little Voice,1998,592
3,0123865,Gia,1998,772
1,0120591,Armageddon,1998,775
3,0128853,You’ve Got Mail,1998,783
3,0139362,High Art,1998,789
3,0119891,Phantoms,1998,805
3,0136244,Hideous Kinky,1998,937
3,0120802,The Red Violin,1998,942
3,0147612,Happiness,1998,973
3,0150662,Show Me Love,1998,975
1,0120577,54,1998,1040
3,0120844,Star Trek: Insurrection,1998,1056
1,0120746,The Mask of Zorro,1998,1058
1,0120828,Six Days Seven Nights,1998,1069
1,0171725,The Secret of NIMH 2: Timmy to the Rescue,1998,1511
3,0120449,The Dreamlife of Angels,1998,1294
3,0120791,Practical Magic,1998,1219
3,0120789,Pleasantville,1998,1109
1,0120744,The Man in the Iron Mask,1998,1154
0,0120815,Saving Private Ryan,1998,1090
3,0120783,The Parent Trap,1998,1094
3,0120686,Stepmom,1998,1553
1,0120812,Rush Hour,1998,1392
1,0128442,Rounders,1998,1399
2,0138704,Pi,1998,1403
3,0120794,The Prince of Egypt,1998,1079
1,0120735,"Lock, Stock and Two Smoking Barrels",1998,1668
3,0119517,Your Friends and Neighbors,1998,1838
1,0118929,Dark City,1998,1855
3,0138097,Shakespeare in Love,1998,1926
3,0120800,Quest for Camelot,1998,1942
3,0156887,Perfect Blue,1998,1948
3,0120902,The X Files,1998,2058
3,0168972,Love &amp; Pop,1998,2076
3,0127536,Elizabeth,1998,2138
1,0118789,Buffalo ’66,1998,2139
3,0130827,Run Lola Run,1998,2191
3,0120623,A Bug’s Life,1998,2198
3,0120685,Godzilla,1998,2238
2,0120780,Out of Sight,1998,2247
2,0162973,Get Real,1998,2440
3,0119942,Primary Colors,1998,2475
3,0154421,The Idiots,1998,2526
2,0120586,American History X,1998,2548
3,0120643,Dancing at Lughnasa,1998,2641
3,0120831,Slums of Beverly Hills,1998,2681
3,0154420,Festen (The Celebration),1998,2868
1,0122718,Small Soldiers,1998,2896
1,0129023,Dark Harbor,1998,2912
1,0133189,SLC Punk!,1998,3393
0,0120813,Safe Men,1998,3035
3,0166792,Scooby-Doo on Zombie Island,1998,3447
3,0120321,Smoke Signals,1998,3509
1,0165499,The Storm Riders,1998,3552
3,0120131,The Lion King 2: Simba&#39;s Pride,1998,3687
1,0120749,Mercury Rising,1998,3791
1,0131857,BASEketball,1998,3919
1,0134619,Disturbing Behavior,1998,4160
0,0120877,Vampires (John Carpenter’s),1998,4215
3,0120148,Sliding Doors,1998,4250
3,0120728,The Last Days of Disco,1998,4357
3,0120603,Beloved,1998,4400
3,0120841,Species II,1998,4423
3,0140888,Central Station,1998,4437
3,0119204,Glasblasarns barn,1998,4534
3,0119313,Hope Floats,1998,4547
2,0120108,The Proposition,1998,4611
1,0144120,Bride of Chucky,1998,4638
3,0146336,Urban Legend,1998,4649
3,0178868,Ring (Ringu),1998,4675
3,0120694,Halloween H20: 20 Years Later,1998,4709
3,0120890,Wild Things,1998,4752
3,0118843,"Black Cat, White Cat",1998,4787
3,0118661,The Avengers,1998,4817
3,0241073,Yeogo goedam,1998,4850
1,0120660,Enemy of the State,1998,4955
3,0120738,Lost in Space,1998,5060
3,0129387,There’s Something About Mary,1998,5183
3,0158011,Trance (The Eternal),1998,5211
1,0134928,Rasen,1998,5226
1,0119038,The Dinner Game,1998,5242
0,0120756,Moby Dick,1998,5286
3,0120632,City of Angels,1998,5369
1,0119336,Hurlyburly,1998,5494
0,0154506,Following,1998,5715
3,0129290,Patch Adams,1998,5744
3,0134067,The Rugrats Movie,1998,5794
3,0130018,I Still Know What You Did Last Summer,1998,5844
3,0172684,Kuch Kuch Hota Hai,1998,5885
1,0142964,Vildspor,1998,6160
3,0126604,Pecker,1998,6184
1,0122690,Ronin,1998,6339
2,0143127,Batman &amp; Mr. Freeze: SubZero,1998,6353
3,0197626,Lick the Star,1998,6531
2,0120484,The Waterboy,1998,6591
2,0140627,Tomorrow Night,1998,6679
1,0156729,Last Night,1998,6718
1,0120832,Snake Eyes,1998,6814
1,0120274,Tango,1998,6832
3,0146468,Barrio,1998,7168
3,0120533,Celebrity,1998,7298
3,0158446,2 seconds,1998,7384
1,0119223,Great Expectations,1998,7635
1,0119643,Meet Joe Black,1998,7646
3,0151691,My Name Is Joe,1998,7664
1,0124901,Thursday,1998,7687
1,0122151,Lethal Weapon 4,1998,7893
3,0123987,Madeline,1998,8016
3,0120787,A Perfect Murder,1998,8041
3,0120587,Antz,1998,8088
1,0127723,Can’t Hardly Wait,1998,8405
2,0181627,Kirikou and the Sorceress,1998,8438
1,0120889,What Dreams May Come,1998,8527
2,0134230,Zimmer Feri,1998,8565
3,0173886,Halloweentown,1998,8682
2,0165598,Thats 70s Show,1998,8933
1,0168740,L’ennui,1998,9332
3,0118892,Dangerous Beauty,1998,9488
3,0143808,Pocahontas 2: Journey to a New World,1998,9657
3,0119778,Next Stop Wonderland,1998,9874
1,0145660,Austin Powers: The Spy Who Shagged Me,1999,6
1,0144640,Three to Tango,1999,82
1,0151804,Office Space,1999,31
3,0133093,The Matrix,1999,36
3,0169547,American Beauty,1999,71
1,0120363,Toy Story 2,1999,88
3,0162661,Sleepy Hollow,1999,124
1,0134273,8MM,1999,146
1,0181316,Blue Streak,1999,170
1,0137523,Fight Club,1999,210
1,0165798,Ghost Dog: The Way of the Samurai,1999,223
3,0179116,But I’m a Cheerleader,1999,244
3,0172493,"Girl, Interrupted",1999,268
2,0171804,Boys Don’t Cry,1999,282
3,0155776,Jawbreaker,1999,356
3,0185125,Todo sobre mi madre (All About My Mother),1999,367
3,0147800,10 Things I Hate About You,1999,374
3,0120915,Star Wars: Episode I - The Phantom Menace,1999,672
3,0167404,The Sixth Sense,1999,742
1,0177242,Sonnenallee,1999,790
1,0155711,Flawless,1999,817
0,0144117,The Boondock Saints,1999,826
3,0120655,Dogma,1999,827
3,0120663,Eyes Wide Shut,1999,839
3,0123209,The Other Sister,1999,840
3,0139239,Go!,1999,858
3,0126886,Election,1999,867
0,0129167,The Iron Giant,1999,884
3,0120601,Being John Malkovich,1999,917
1,0177789,Galaxy Quest,1999,1053
3,0215364,Wives and Daughters,1999,1564
0,0199683,Kikujiro,1999,1547
2,0120855,Tarzan,1999,1209
2,0120891,Wild Wild West,1999,1134
2,0140379,A Midsummer Night’s Dream,1999,1135
3,0166485,Anna and the King,1999,1091
1,0190641,Pocket Monsters: Mewtwo Strikes Back!,1999,1588
3,0162556,Why Not Me?,1999,1475
1,0164912,Stuart Little,1999,1086
3,0168987,Better Than Chocolate,1999,1623
3,0157503,Drop Dead Gorgeous,1999,1844
3,0209189,Not One Less (Yi ge dou bu neng shao),1999,2030
3,0149691,Anywhere But Here,1999,2133
3,0266075,Memento Mori,1999,2197
3,0158983,South Park: Bigger Longer &amp; Uncut,1999,2309
2,0163651,American Pie,1999,2311
0,0189584,The Big Kahuna,1999,2318
3,0175880,Magnolia,1999,2346
3,0120866,Titus,1999,2354
3,0139134,Cruel Intentions,1999,2617
3,0235154,6ixtynin9,1999,2725
3,0165643,Black and White,1999,2731
3,0213121,New Waterford Girl,1999,2793
2,0139151,Inferno,1999,2828
3,0144715,Holy Smoke,1999,2850
1,0120616,The Mummy,1999,2897
3,0210358,Things You Can Tell Just by Looking at Her,1999,2934
3,0120458,Virus,1999,2970
3,0185937,The Blair Witch Project,1999,2982
1,0120657,The 13th Warrior,1999,3030
1,0122933,Analyze This,1999,3102
3,0151738,Never Been Kissed,1999,3269
3,0125439,Notting Hill,1999,3495
1,0120784,Payback,1999,3570
3,0144814,Carrie 2: The Rage,1999,3640
1,0120689,The Green Mile,1999,3714
3,0177721,Double Platinum,1999,3728
3,0124315,The Cider House Rules,1999,3751
3,0127296,Splendor,1999,3765
2,0126916,For Love of the Game,1999,3922
3,0163178,Redball,1999,4107
3,0243558,Shojo kakumei Utena: Adolescence mokushiroku,1999,4116
3,0134119,The Talented Mr. Ripley,1999,4221
1,0132347,Mystery Men,1999,4230
3,0151568,Topsy-Turvy,1999,4267
3,0205214,The Magical Legend of the Leprechauns,1999,4413
3,0218553,Ring 2 (Ringu 2),1999,4679
3,0167752,The 4th Floor,1999,4799
1,0129332,Ravenous,1999,4804
2,0131646,Wing Commander,1999,4824
3,0158811,Muppets From Space,1999,4865
3,0171363,The Haunting,1999,4926
3,0133046,Teaching Mrs. Tingle,1999,4971
1,0177507,Gigantics,1999,5163
3,0144168,Dick,1999,5195
1,0120907,eXistenZ,1999,5246
3,0207972,Annie,1999,5304
1,0125664,Man on the Moon,1999,5305
3,0124298,Blast from the Past,1999,5342
3,0160862,She’s All That,1999,5382
3,0166896,The Straight Story,1999,5472
3,0120620,Brokedown Palace,1999,5528
1,0131369,EdTV,1999,5545
3,0159097,The Virgin Suicides,1999,5716
3,0178737,Mansfield Park,1999,5775
3,0120613,A Walk on the Moon,1999,5799
3,0135659,Storm of the Century,1999,5803
3,0162710,Trick,1999,5873
3,0209933,Beau travail,1999,5880
3,0240119,Tomie,1999,6099
2,0284565,Tomie: Anaza Feisu,1999,6104
3,0131325,Bowfinger,1999,6116
3,0120857,Tea with Mussolini,1999,6162
0,0158692,Juha,1999,6238
3,0188674,Human Traffic,1999,6360
1,0235198,Audition,1999,6522
2,0174856,The Hurricane,1999,6540
3,0169299,Terror Firmer,1999,6561
3,0172348,Introducing Dorothy Dandridge,1999,6629
1,0142688,The Ninth Gate,1999,6650
3,0137338,200 Cigarettes,1999,6798
3,0130444,Aimee &amp; Jaguar,1999,6806
1,0158371,Sweet and Lowdown,1999,6888
3,0289424,Ring,1999,6930
3,0204082,Aristocrats,1999,6933
1,0133385,Asterix and Obelix vs. Caesar,1999,6936
2,0143145,The World is Not Enough,1999,7130
3,0182576,Family guy,1999,7265
1,0120910,Fantasia 2000,1999,7380
3,0222368,Los sin nombre,1999,7407
3,0182789,Bicentennial Man,1999,7620
1,0139462,Message in a Bottle,1999,7647
3,0311926,Screwed in Tallinn,1999,7674
3,0205000,Deuce Bigalow: Male Gigolo,1999,7740
1,0155267,The Thomas Crown Affair,1999,7990
3,0166175,East Is East,1999,8114
2,0120646,The Deep End of the Ocean,1999,8787
1,0159272,Beautiful People,1999,8898
3,0145531,Stigmata,1999,8826
3,0139414,Lake Placid,1999,8981
3,0192618,Smart House,1999,9001
2,0200208,The Thirteenth Year,1999,9223
3,0150377,Double Jeopardy,1999,9239
3,0166943,Music of the Heart,1999,9243
0,0219964,Outer Space,1999,9262
1,0162735,Vendetta,1999,9292
0,0194800,Operation Delta Force 4: Deep Fault,1999,9534
1,0149261,Deep Blue Sea,1999,9541
1,0194722,Bridge of Dragons,1999,9773
1,0132477,October Sky,1999,10022
0,0199753,Red Planet,2000,15
1,0209144,Memento,2000,52
3,0144084,American Psycho,2000,64
3,0164052,Hollow Man,2000,78
1,0183523,Mission to Mars,2000,90
1,0120903,X-Men,2000,101
1,0190865,Vertical Limit,2000,112
1,0184894,Shanghai Noon,2000,122
2,0242423,"Dude, Where’s My Car",2000,130
3,0190138,The Whole Nine Yards,2000,131
3,0120917,The Emperor&#39;s New Groove,2000,152
1,0160611,Ordinary Decent Criminal,2000,153
3,0197096,What’s Cooking?,2000,249
3,0134847,Pitch Black,2000,319
3,0212826,Bread and Roses,2000,348
3,0217355,Dancing at the Blue Iguana,2000,430
3,0195685,Erin Brockovich,2000,452
3,0210070,Ginger Snaps,2000,538
0,0212604,Tully,2000,605
1,0181984,Boiler Room,2000,625
3,0212346,Miss Congeniality,2000,655
3,0120630,Chicken Run,2000,687
3,0204946,Bring It On,2000,765
3,0241303,Chocolat,2000,854
3,0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",2000,855
3,0250440,Is It Fall Yet,2000,875
3,0181875,Almost Famous,2000,877
3,0198021,Where the Heart Is,2000,882
3,0218839,Best in Show,2000,928
3,0191754,28 Days,2000,954
2,0146882,High Fidelity,2000,1006
3,0120913,Titan A.E.,2000,1029
0,0138749,The Road to El Dorado,2000,1064
3,0161081,What Lies Beneath,2000,1071
3,0122459,Return to Me,2000,1190
3,0210945,Remember the Titans,2000,1598
2,0260991,J.S.A.: Joint Security Area,2000,1556
3,0257001,Pokemon: The Movie 2000,2000,1589
0,0208092,Snatch.,2000,1414
1,0208185,An Extremely Goofy Movie,2000,1593
3,0210075,Girlfight,2000,1575
2,0203119,Sexy Beast,2000,1521
3,0210616,Center Stage,2000,1192
0,0214641,Dragonheart: A New Beginning,2000,1206
3,0266308,Battle Royale,2000,1277
0,0217869,Unbreakable,2000,1114
3,0160127,Charlie’s Angels,2000,1155
0,0172495,Gladiator,2000,1163
3,0200550,Coyote Ugly,2000,1093
1,0207201,What Women Want,2000,1083
3,0206036,If These Walls Could Talk 2,2000,1664
3,0168629,Dancer in the Dark,2000,1843
3,0210299,Songcatcher,2000,1897
3,0203540,Greenfingers,2000,1901
3,0256127,Kao (Face),2000,1921
3,0180093,Requiem for a Dream,2000,2050
3,0221889,Beautiful Creatures,2000,2137
3,0255094,The Circle,2000,2234
3,0205177,Kevin &amp; Perry Go Large,2000,2295
3,0156807,Mr. Accident,2000,2299
1,0182508,Urbania,2000,2393
3,0206917,The Man Who Cried,2000,2414
2,0212338,Meet the Parents,2000,2562
3,0264734,Joseph: King of Dreams,2000,2563
3,0199725,Love &amp; Basketball,2000,2646
3,0203166,Together,2000,2723
1,0187078,Gone in Sixty Seconds,2000,2917
3,0187393,The Patriot,2000,2923
3,0249462,Billy Elliot,2000,2939
1,0255589,The Isle,2000,3064
3,0233298,Batman Beyond: Return of the Joker,2000,3387
3,0195234,Saving Grace,2000,3183
3,0118694,Fa yeung nin wa (In the Mood for Love),2000,3233
3,0255067,La comunidad,2000,3285
0,0190590,"O Brother, Where Art Thou?",2000,3455
1,0185431,Little Nicky,2000,3471
1,0146309,Thirteen days,2000,3551
2,0162222,Cast Away,2000,3795
3,0219699,The Gift,2000,3920
1,0163978,The Beach,2000,3950
3,0204640,Sordid Lives,2000,3963
3,0155723,A Good Baby,2000,4022
1,0215545,Bamboozlee,2000,4082
3,0200809,Life-Size,2000,4122
3,0286137,Something Between Us,2000,4172
3,0173716,Cecil B. Demented,2000,4148
3,0240684,The Little Mermaid 2: Return to the Sea,2000,4275
0,0165929,Romeo Must Die,2000,4377
2,0209958,The Cell,2000,4445
3,0249380,Baise-Moi,2000,4506
1,0195714,Final Destination,2000,4557
3,0205873,The Dish,2000,4560
3,0247380,The Gleaners and I,2000,4600
3,0134084,Scream 3,2000,4644
2,0202677,The Way of the Gun,2000,4703
3,0142032,Dune,2000,4716
3,0213203,Rugrats in Paris:,2000,4720
1,0236027,Blinkende lygter (’Flickering Lights&#39;),2000,4734
3,0175526,Cherry Falls,2000,4821
3,0260191,Gundam Wing: The Movie - Endless Waltz,2000,4835
3,0235712,Ring 0: Birthday (Ringu 0: B&acirc;sudei),2000,4863
3,0243862,Italian for Beginners,2000,4964
3,0263215,Picture Claire,2000,5073
3,0252227,Alvin and the Chipmunks Meet the Wolfman,2000,5094
1,0229440,Hellraiser: Inferno,2000,5274
3,0213847,Mal&egrave;na,2000,5299
3,0216216,The 6th Day,2000,5365
3,0260332,Roozi ke zan shodam,2000,5386
0,0220099,The Tigger Movie,2000,5504
3,0175142,Scary Movie,2000,5544
0,0120755,Mission: Impossible II,2000,5605
0,0235327,Dark Days,2000,5711
3,0244870,Spiral,2000,5743
1,0245712,Amores Perros,2000,5792
1,0282753,Spacked out,2000,5851
2,0186894,Bounce,2000,5866
3,0211181,102 Dalmatians,2000,6002
1,0156757,Mad About Mambo,2000,6039
3,0279474,Tomie: Replay,2000,6114
2,0271219,Tadpole,2000,6131
1,0209095,Leprechaun in the Hood,2000,6136
3,0193019,Blue’s Big Musical Movie,2000,6380
3,0330500,Ju-on,2000,6442
2,0330501,Ju-on 2,2000,6444
3,0230183,Eeny Meeny,2000,6455
3,0162983,Hanging Up,2000,6512
3,0134983,Supernova,2000,6547
3,0204761,La fidelite,2000,6598
1,0251382,Santa who?,2000,6604
3,0282936,Sakuya: yokaiden,2000,6618
2,0218616,Some Voices,2000,6809
3,0229340,Dinner Rush,2000,6874
2,0186566,Space Cowboys,2000,6858
3,0330994,Titanic - La leggenda continua,2000,6904
3,0223897,Pay it Foward,2000,7081
2,0231844,Juste une question d’amour,2000,7134
3,0130623,Dinosaur,2000,7188
2,0181536,Finding Forrester,2000,7542
1,0174480,Autumn in New York,2000,7616
2,0163983,Bless the Child,2000,7621
2,0195945,Next Friday,2000,7792
3,0170016,How the Grinch Stole Christmas,2000,7928
3,0181865,Traffic,2000,7929
3,4281724,Terrifier,2000,8493
1,0248254,Old School,2000,8769
1,0185014,Wonder Boys,2000,8782
1,0203019,Men of Honor,2000,8873
3,0218967,The Family Man,2000,8909
3,0217990,Alley Cats Strike,2000,9050
3,0210567,Beautiful,2000,9174
2,0177971,The Perfect Storm,2000,9301
1,0183505,"Me, Myself and Irene",2000,9330
0,0227200,Operation Delta Force 5: Random Fire,2000,9535
3,0191397,The Replacements,2000,9910
3,0244316,Yi Yi,2000,9974
0,0160399,Impostor,2001,49
1,0240772,Ocean’s Eleven,2001,51
1,0212720,Artificial Intelligence: AI,2001,62
0,0227984,The 51st State,2001,63
3,0260866,Don’t Say A Word,2001,79
1,0268995,The Majestic,2001,85
3,0211443,Jason X,2001,93
3,0164334,Along Came A Spider,2001,94
1,0198781,"Monsters, Inc.",2001,148
2,0218817,Antitrust,2001,154
3,0261392,Jay and Silent Bob Strike Back,2001,155
3,0253126,High Heels and Low Lifes,2001,158
1,0126029,Shrek,2001,161
3,0251075,Evolution,2001,164
3,0258273,Lovely and Amazing,2001,175
1,0268978,A Beautiful Mind,2001,178
3,0286975,Slashers,2001,225
3,0162346,Ghost World,2001,226
3,0169102,Lagaan - Once Upon a Time in India,2001,232
3,0236348,Josie and the Pussycats,2001,235
1,0120737,The Lord of the Rings: The Fellowship of the Ring,2001,246
3,0245238,Lost and Delirious,2001,288
3,0228333,Ghosts of Mars,2001,333
3,0247638,The Princess Diaries,2001,359
3,0265666,The Royal Tenenbaums,2001,362
2,0183790,A Knight’s Tale,2001,382
0,0146316,Lara Croft: Tomb Raider,2001,412
3,0265343,Monsoon Wedding,2001,553
3,0166924,Mulholland Dr.,2001,568
3,0264761,Kissing Jessica Stein,2001,639
0,0265086,Black Hawk Down,2001,698
3,0250494,Legally Blonde,2001,733
3,0244353,The Mists of Avalon,2001,820
0,0245574,Y tu mama tambien,2001,836
3,0243664,Wit,2001,838
3,0230600,The Others,2001,856
3,0245429,Spirited Away,2001,864
3,0246578,Donnie Darko,2001,887
3,0243017,Waking Life,2001,1009
3,0211915,Amelie,2001,1038
3,0263467,In the Time of the Butterflies,2001,1188
3,0254686,The Piano Teacher,2001,1322
3,0209475,The Wedding Planner,2001,1204
3,0280707,Gosford Park,2001,1106
